id,year,Latitude,Longtitude,location,country,main_descriptor,secondary_descriptor,additional_descriptor,depth,exp_year,soc.value,soc.value_units,labmethod,crop,soil type,average slope,average elevation
178,2021,4,101,Terla Forest Reserve Cameron Highlands,Malaysia,Intervention,Others,With cover crop or mulching,0-20,NA,14.6,%,Walkley and Black,Magnolia champaca,NA,NA,1404
172,2022,11.008,106,"Chang Riec Historical - Cultural Forest, Tay Ninh Province",Vietnam,Land use,Perennial,Monocrop,30-50,7,14.689,%,Walkley and Black,Acacia,NA,6.95,48
197,2023,3.289,101.526,Selangor,Malaysia,Land use,Annual,Rotation,20-30,40,16.99,%,CN analyzer,"Watermelon, Vegetables, Cassava",NA,NA,NA
197,2023,3.289,101.526,Selangor,Malaysia,Land use,Annual,Rotation,40-50,40,17.75,%,CN analyzer,"Watermelon, Vegetables, Cassava",NA,NA,NA
178,2021,4,101,Terla Forest Reserve Cameron Highlands,Malaysia,Intervention,Others,Without cover crop or mulching,0-20,NA,17.78,%,Walkley and Black,Magnolia champaca,NA,NA,1404
172,2022,11.008,106,"Chang Riec Historical - Cultural Forest, Tay Ninh Province",Vietnam,Land use,Perennial,Monocrop,20-30,7,18.13,%,Walkley and Black,Acacia,NA,6.95,48
172,2022,11.008,106,"Chang Riec Historical - Cultural Forest, Tay Ninh Province",Vietnam,Land use,Perennial,Monocrop,30-50,11,18.137,%,Walkley and Black,Acacia,NA,6.95,48
197,2023,3.289,101.526,Selangor,Malaysia,Land use,Annual,Rotation,10-20,40,18.22,%,CN analyzer,"Watermelon, Vegetables, Cassava",NA,NA,NA
172,2022,11.008,106,"Chang Riec Historical - Cultural Forest, Tay Ninh Province",Vietnam,Land use,Perennial,Monocrop,10-20,7,19.32,%,Walkley and Black,Acacia,NA,6.95,48
172,2022,11.008,106,"Chang Riec Historical - Cultural Forest, Tay Ninh Province",Vietnam,Land use,Perennial,Monocrop,20-30,11,19.845,%,Walkley and Black,Acacia,NA,6.95,48
172,2022,11.008,106,"Chang Riec Historical - Cultural Forest, Tay Ninh Province",Vietnam,Land use,Perennial,Monocrop,0-10,7,19.986,%,Walkley and Black,Acacia,NA,6.95,48
197,2023,3.289,101.526,Selangor,Malaysia,Land use,Annual,Rotation,30-40,40,20.3,%,CN analyzer,"Watermelon, Vegetables, Cassava",NA,NA,NA
172,2022,11.008,106,"Chang Riec Historical - Cultural Forest, Tay Ninh Province",Vietnam,Land use,Perennial,Monocrop,10-20,11,21.157,%,Walkley and Black,Acacia,NA,6.95,48
172,2022,11.008,106,"Chang Riec Historical - Cultural Forest, Tay Ninh Province",Vietnam,Land use,Perennial,Monocrop,0-10,11,21.822,%,Walkley and Black,Acacia,NA,6.95,48
197,2023,3.289,101.526,Selangor,Malaysia,Land use,Annual,Rotation,0-10,40,24.65,%,CN analyzer,"Watermelon, Vegetables, Cassava",NA,NA,NA
197,2023,3.289,101.526,Selangor,Malaysia,Land use,Perennial,Monocrop,40-50,41,30.59,%,CN analyzer,Oil palm,NA,NA,NA
197,2023,3.289,101.526,Selangor,Malaysia,Land use,Perennial,Monocrop,30-40,41,38.75,%,CN analyzer,Oil palm,NA,NA,NA
197,2023,3.289,101.526,Selangor,Malaysia,Land use,Perennial,Monocrop,30-40,NA,40.58,%,CN analyzer,Pineapple,NA,NA,NA
197,2023,3.289,101.526,Selangor,Malaysia,Land use,Perennial,Monocrop,0-10,41,40.82,%,CN analyzer,Oil palm,NA,NA,NA
197,2023,3.289,101.526,Selangor,Malaysia,Land use,Perennial,Monocrop,40-50,NA,41.93,%,CN analyzer,Pineapple,NA,NA,NA
148,2012,1.839,103.312,Simpang Renggam,Malaysia,Land use,Perennial,Monocrop,30-60,50,41.99,%,CN analyzer,Oil palm,Typic Tropofibrist,NA,NA
197,2023,3.289,101.526,Selangor,Malaysia,Land use,Perennial,Monocrop,20-30,15,42.36,%,CN analyzer,Oil palm,NA,NA,NA
187,2009,2.915,112.853,Sarawak,Malaysia,Land use,Perennial,Monocrop,0-25,4,42.747,%,Loss on ignition,Oil palm,NA,NA,NA
197,2023,3.289,101.526,Selangor,Malaysia,Land use,Perennial,Monocrop,20-30,41,43.82,%,CN analyzer,Oil palm,NA,NA,NA
187,2009,2.915,112.853,Sarawak,Malaysia,Land use,Perennial,Monocrop,0-25,1,44.976,%,Loss on ignition,Oil palm,NA,NA,NA
125,2021,-3.405,114.77,Banjarmasin,Indonesia,Land use,Perennial,Monocrop,0-30,5,45.9,%,Loss on ignition,Oil palm,NA,NA,NA
187,2009,2.915,112.853,Sarawak,Malaysia,Land use,Perennial,Monocrop,25-50,4,46.187,%,Loss on ignition,Oil palm,NA,NA,NA
187,2009,2.915,112.853,Sarawak,Malaysia,Land use,Perennial,Monocrop,25-50,5,46.425,%,Loss on ignition,Oil palm,NA,NA,NA
187,2009,2.915,112.853,Sarawak,Malaysia,Land use,Perennial,Monocrop,25-50,3,46.568,%,Loss on ignition,Oil palm,NA,NA,NA
197,2023,3.289,101.526,Selangor,Malaysia,Land use,Perennial,Monocrop,10-20,41,47.04,%,CN analyzer,Oil palm,NA,NA,NA
187,2009,2.915,112.853,Sarawak,Malaysia,Land use,Perennial,Monocrop,0-25,5,47.098,%,Loss on ignition,Oil palm,NA,NA,NA
52,2015,1.449,102.003,Riau Province,Indonesia,Land use,Perennial,Monocrop,0-12.5,50,47.94,%,Dry combustion,Rubber,NA,NA,NA
197,2023,3.289,101.526,Selangor,Malaysia,Land use,Perennial,Monocrop,10-20,15,48.12,%,CN analyzer,Oil palm,NA,NA,NA
187,2009,2.915,112.853,Sarawak,Malaysia,Land use,Perennial,Monocrop,0-25,3,48.307,%,Loss on ignition,Oil palm,NA,NA,NA
125,2021,-3.405,114.77,Banjarmasin,Indonesia,Land use,Perennial,Monocrop,0-30,5,48.5,%,Loss on ignition,Oil palm,NA,NA,NA
52,2015,1.637,101.766,Riau Province,Indonesia,Land use,Perennial,Monocrop,0-12.5,3.5,48.65,%,Dry combustion,Oil palm,NA,NA,NA
187,2009,2.915,112.853,Sarawak,Malaysia,Land use,Perennial,Monocrop,25-50,1,48.66,%,Loss on ignition,Oil palm,NA,NA,NA
197,2023,3.289,101.526,Selangor,Malaysia,Land use,Perennial,Monocrop,20-30,NA,49.17,%,CN analyzer,Pineapple,NA,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 124.3 kg/ha N,0-25,5.66,49.23,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
197,2023,3.289,101.526,Selangor,Malaysia,Land use,Perennial,Monocrop,0-10,NA,49.57,%,CN analyzer,Pineapple,NA,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,5.66,49.76,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
197,2023,3.289,101.526,Selangor,Malaysia,Land use,Perennial,Monocrop,30-40,15,49.81,%,CN analyzer,Oil palm,NA,NA,NA
148,2012,2.893,112.086,Mukah,Malaysia,Land use,Perennial,Monocrop,0-15,12,49.93,%,CN analyzer,Sago,Typic Tropofibrist,NA,NA
125,2021,-3.405,114.77,Banjarmasin,Indonesia,Land use,Perennial,Monocrop,0-30,5,50,%,Loss on ignition,Oil palm,NA,NA,NA
52,2015,1.574,101.847,Riau Province,Indonesia,Land use,Perennial,Monocrop,0-12.5,7.5,50.04,%,Dry combustion,Rubber,NA,NA,NA
197,2023,3.289,101.526,Selangor,Malaysia,Land use,Perennial,Monocrop,10-20,NA,50.4,%,CN analyzer,Pineapple,NA,NA,NA
197,2023,3.289,101.526,Selangor,Malaysia,Land use,Perennial,Monocrop,0-10,15,50.44,%,CN analyzer,Oil palm,NA,NA,NA
148,2012,1.839,103.312,Simpang Renggam,Malaysia,Land use,Perennial,Monocrop,0-15,50,50.48,%,CN analyzer,Pineapple,Typic Tropofibrist,NA,NA
148,2012,2.893,112.086,Mukah,Malaysia,Land use,Perennial,Monocrop,15-30,12,50.49,%,CN analyzer,Sago,Typic Tropofibrist,NA,NA
197,2023,3.289,101.526,Selangor,Malaysia,Land use,Perennial,Monocrop,40-50,15,50.67,%,CN analyzer,Oil palm,NA,NA,NA
148,2012,2.893,112.086,Mukah,Malaysia,Land use,Perennial,Monocrop,15-30,12,50.94,%,CN analyzer,Pineapple,Typic Tropofibrist,NA,NA
148,2012,2.893,112.086,Mukah,Malaysia,Land use,Perennial,Monocrop,30-60,12,51.01,%,CN analyzer,Pineapple,Typic Tropofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 124.3 kg/ha N,0-25,5.75,51.24,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
52,2015,1.643,101.775,Riau Province,Indonesia,Land use,Perennial,Monocrop,0-12.5,9,51.58,%,Dry combustion,Oil palm,NA,NA,NA
148,2012,1.839,103.312,Simpang Renggam,Malaysia,Land use,Perennial,Monocrop,0-15,50,51.6,%,CN analyzer,Oil palm,Typic Tropofibrist,NA,NA
148,2012,2.893,112.086,Mukah,Malaysia,Land use,Perennial,Monocrop,30-60,12,51.6,%,CN analyzer,Sago,Typic Tropofibrist,NA,NA
148,2012,2.893,112.086,Mukah,Malaysia,Land use,Perennial,Monocrop,0-15,12,51.89,%,CN analyzer,Oil palm,Typic Tropofibrist,NA,NA
148,2012,1.839,103.312,Simpang Renggam,Malaysia,Land use,Perennial,Monocrop,30-60,50,51.91,%,CN analyzer,Pineapple,Typic Tropofibrist,NA,NA
36,2019,-0.457,109.286,West Kalimantan,Indonesia,Land use,Perennial,Monocrop,0-30,7.5,52.1,%,CN analyzer,Oil palm,NA,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,5.75,52.36,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
148,2012,1.839,103.312,Simpang Renggam,Malaysia,Land use,Perennial,Monocrop,15-30,50,52.4,%,CN analyzer,Pineapple,Typic Tropofibrist,NA,NA
148,2012,1.839,103.312,Simpang Renggam,Malaysia,Land use,Perennial,Monocrop,15-30,50,52.45,%,CN analyzer,Oil palm,Typic Tropofibrist,NA,NA
148,2012,2.893,112.086,Mukah,Malaysia,Land use,Perennial,Monocrop,0-15,12,53.11,%,CN analyzer,Pineapple,Typic Tropofibrist,NA,NA
119,2022,3.422,101.332,Ubon Rice Research Center,Thailand,Land use,Perennial,Monocrop,0-5,3.5,53.753,%,CN analyzer,Oil palm,NA,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,4.25,53.89,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
36,2019,-0.418,109.351,West Kalimantan,Indonesia,Land use,Perennial,Monocrop,0-30,9,54.1,%,CN analyzer,Oil palm,NA,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 31.1 kg/ha N,0-25,5.66,54.43,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 124.3 kg/ha N,0-25,4.5,54.43,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,0.5,54.47,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 124.3 kg/ha N,0-25,4.41,55.01,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,1.25,55.2,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,0.33,55.21,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,1.33,55.28,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,0.16,55.28,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,0.75,55.3,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,0.58,55.33,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,0.5,55.35,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,1.33,55.4,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,0.83,55.42,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,1.91,55.45,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,0.58,55.47,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,1.83,55.5,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,0.08,55.57,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,0.41,55.61,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,1.66,55.64,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,1.41,55.65,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 124.3 kg/ha N,0-25,1.91,55.65,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,0.66,55.67,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,0.91,55.68,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,1.25,55.74,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,1.83,55.74,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,1.66,55.75,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,1.5,55.76,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,1.91,55.77,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,1.58,55.77,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,0.41,55.8,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,1.41,55.82,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,3.83,55.83,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,0.16,55.84,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,0.83,55.84,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,0.25,55.85,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,1.08,55.86,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,1.5,55.86,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 124.3 kg/ha N,0-25,1.75,55.86,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,0.33,55.88,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 124.3 kg/ha N,0-25,1.58,55.88,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,1.16,55.9,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 124.3 kg/ha N,0-25,0.41,55.91,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 31.1 kg/ha N,0-25,0.5,55.92,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,2.91,55.93,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,0.91,55.93,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,0.66,55.96,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,1.75,55.96,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,3.83,55.96,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,1.75,55.96,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 124.3 kg/ha N,0-25,4.66,55.96,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,3.5,55.98,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 124.3 kg/ha N,0-25,0.58,55.98,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,2.33,55.99,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 31.1 kg/ha N,0-25,0.41,55.99,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,4.33,55.99,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,1.58,56,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,3.25,56.01,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,3.66,56.02,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,2.58,56.02,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 124.3 kg/ha N,0-25,0.5,56.02,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 124.3 kg/ha N,0-25,1.25,56.02,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,5.33,56.03,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,5.16,56.03,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 31.1 kg/ha N,0-25,0.08,56.04,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 31.1 kg/ha N,0-25,1.58,56.05,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,4.16,56.06,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,0.75,56.06,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 124.3 kg/ha N,0-25,1.66,56.06,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,1,56.07,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,2.66,56.07,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,2.58,56.08,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 31.1 kg/ha N,0-25,1.25,56.08,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,1.16,56.08,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 124.3 kg/ha N,0-25,5.91,56.08,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 124.3 kg/ha N,0-25,1.33,56.09,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 31.1 kg/ha N,0-25,1.41,56.11,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,0.25,56.11,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 124.3 kg/ha N,0-25,0.75,56.12,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,4.83,56.13,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,Without fertilization,0-25,4.91,56.13,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 31.1 kg/ha N,0-25,3.75,56.13,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
7,2021,2.429,113.442,Sarawak,Malaysia,Intervention,Fertilization,With fertilization – 62.2 kg/ha N,0-25,2.75,56.13,%,CN analyzer,Oil palm,Typic Haplofibrist,NA,NA
